Date,Temperature,Humidity,Precipitation,WindSpeed,SolarRadiation,SoilMoisture,WeatherDescription
2023-09-12,13.51,75.48,0.66,4.14,558.64,5.99,Sereno
2023-09-13,13.39,82.12,1.34,3.85,436.67,17.06,Sereno
2023-09-14,15.63,87.8,0.83,7.77,263.14,12.59,Sereno
2023-09-15,16.95,58.94,1.65,6.7,247.19,15.55,Sereno
2023-09-16,12.92,66.71,1.48,9.67,716.28,7.22,Ventoso
2023-09-17,14.83,86.12,1.24,7.04,177.22,18.29,Sereno
2023-09-18,15.47,84.65,0.65,6.45,109.77,17.45,Sereno
2023-09-19,17.15,75.75,0.09,5.72,724.53,17.51,Sereno
2023-09-20,17.41,55.34,0.43,8.85,370.37,11.52,Ventoso
2023-09-21,17.7,78.9,0.92,0.64,101.5,13.02,Sereno
2023-09-22,11.49,65.33,0.73,0.87,640.03,12.61,Sereno
2023-09-23,18.91,50.1,1.16,3.77,349.54,12.0,Sereno
2023-09-24,17.79,68.57,0.94,1.54,344.93,12.62,Sereno
2023-09-25,11.13,87.09,0.99,5.6,738.92,13.77,Sereno
2023-09-26,10.03,66.05,1.32,5.82,161.02,10.34,Sereno
2023-09-27,14.08,60.37,0.33,8.65,549.99,7.25,Ventoso
2023-09-28,12.04,73.13,1.55,5.29,233.61,5.43,Sereno
2023-09-29,16.03,84.18,0.48,5.59,747.88,8.31,Sereno
2023-09-30,17.63,56.18,1.19,3.59,481.15,9.56,Sereno
2023-10-01,15.58,55.24,0.69,3.26,219.38,38.9,Sereno
2023-10-02,17.33,72.52,5.43,6.32,57.69,18.59,Possibile pioggia
2023-10-03,19.68,59.53,2.78,8.97,203.3,39.0,Ventoso
2023-10-04,11.41,51.88,0.57,0.74,76.72,25.98,Sereno
2023-10-05,18.67,85.36,8.04,7.49,128.81,39.51,Forte pioggia
2023-10-06,15.79,77.04,7.13,6.66,156.24,33.82,Possibile pioggia
2023-10-07,16.5,56.33,6.63,7.71,210.44,46.54,Possibile pioggia
2023-10-08,14.53,69.28,0.55,2.68,126.74,45.44,Sereno
2023-10-09,14.82,78.71,0.48,8.48,175.69,22.0,Ventoso
2023-10-10,11.29,72.59,6.98,8.86,253.66,35.19,Ventoso
2023-10-11,16.54,73.87,2.32,1.94,266.57,37.43,Sereno
2023-10-12,19.37,81.75,4.41,8.74,240.57,47.65,Ventoso
2023-10-13,18.53,62.91,0.55,6.11,115.44,49.84,Sereno
2023-10-14,17.49,77.21,8.73,5.54,267.5,21.08,Forte pioggia
2023-10-15,19.57,77.01,6.42,0.96,255.64,26.65,Possibile pioggia
2023-10-16,12.41,55.81,9.89,3.53,119.62,31.29,Forte pioggia
2023-10-17,17.19,59.69,3.08,7.96,164.94,11.68,Possibile pioggia
2023-10-18,16.79,84.45,9.15,7.84,88.91,37.25,Forte pioggia
2023-10-19,16.06,65.26,1.07,7.08,103.21,37.74,Sereno
2023-10-20,15.17,61.25,8.06,3.16,97.93,40.07,Forte pioggia
2023-10-21,12.85,59.72,5.56,8.95,124.9,43.7,Ventoso
2023-10-22,11.81,85.56,6.92,6.06,184.99,21.83,Possibile pioggia
2023-10-23,18.79,60.69,0.73,1.25,181.08,37.69,Sereno
2023-10-24,18.79,66.11,7.29,1.71,159.05,42.05,Possibile pioggia
2023-10-25,14.2,83.03,4.54,0.6,259.13,21.44,Possibile pioggia
2023-10-26,12.12,83.55,0.45,6.48,55.26,35.46,Sereno
2023-10-27,17.78,79.48,4.06,8.18,258.06,15.42,Ventoso
2023-10-28,16.2,85.97,9.34,0.97,60.15,46.65,Forte pioggia
2023-10-29,19.57,74.83,7.05,4.37,134.26,15.87,Possibile pioggia
2023-10-30,11.8,87.37,5.74,4.99,161.91,46.96,Possibile pioggia
2023-10-31,16.12,68.07,5.7,2.52,278.09,28.74,Possibile pioggia
2023-11-01,12.26,86.66,8.64,2.54,74.4,10.73,Forte pioggia
2023-11-02,13.73,82.56,6.42,2.84,278.11,17.82,Possibile pioggia
2023-11-03,16.01,64.59,9.09,5.3,67.31,20.13,Forte pioggia
2023-11-04,11.83,89.54,0.36,2.23,108.8,26.57,Sereno
2023-11-05,11.65,58.84,3.35,5.24,222.99,23.96,Possibile pioggia
2023-11-06,14.06,84.83,1.3,8.36,223.65,11.36,Ventoso
2023-11-07,13.78,72.79,6.76,2.94,270.52,39.59,Possibile pioggia
2023-11-08,15.66,56.02,1.67,4.18,177.96,10.67,Sereno
2023-11-09,16.51,73.06,8.84,1.05,57.47,12.6,Forte pioggia
2023-11-10,10.56,71.91,0.36,9.08,194.69,34.8,Ventoso
2023-11-11,16.07,51.06,8.88,6.41,139.36,23.87,Forte pioggia
2023-11-12,19.11,65.23,0.96,0.51,298.09,32.72,Sereno
2023-11-13,14.99,80.7,7.99,7.34,111.54,33.22,Possibile pioggia
2023-11-14,10.72,78.31,9.51,2.63,280.07,11.74,Forte pioggia
2023-11-15,14.74,76.75,4.16,1.56,206.88,19.17,Possibile pioggia
2023-11-16,11.33,77.21,5.66,1.6,284.18,44.25,Possibile pioggia
2023-11-17,16.08,65.91,7.85,5.02,119.4,18.33,Possibile pioggia
2023-11-18,13.14,60.76,7.32,6.28,226.22,17.15,Possibile pioggia
2023-11-19,15.11,53.06,4.93,8.64,217.79,29.69,Ventoso
2023-11-20,18.15,54.26,5.66,6.09,212.57,30.13,Possibile pioggia
2023-11-21,13.52,76.81,7.12,6.32,171.99,39.16,Possibile pioggia
2023-11-22,10.11,80.59,3.89,9.89,270.61,15.9,Ventoso
2023-11-23,14.16,74.98,6.21,5.43,200.52,48.73,Possibile pioggia
2023-11-24,10.71,69.74,2.4,7.63,262.62,11.68,Sereno
2023-11-25,17.9,88.11,2.82,6.88,275.98,26.82,Sereno
2023-11-26,16.05,51.5,9.37,3.11,155.85,43.01,Forte pioggia
2023-11-27,19.7,65.92,6.61,1.68,185.34,12.02,Possibile pioggia
2023-11-28,10.7,62.93,5.91,2.5,164.87,15.53,Possibile pioggia
2023-11-29,15.73,52.71,8.04,9.6,72.65,16.82,Forte pioggia
2023-11-30,16.62,76.62,4.97,8.97,206.87,17.93,Ventoso
2023-12-01,10.11,59.99,1.17,3.8,113.57,42.16,Sereno
2023-12-02,11.59,77.73,3.13,4.65,185.15,31.75,Possibile pioggia
2023-12-03,10.84,66.27,9.61,9.54,237.05,24.79,Forte pioggia
2023-12-04,7.92,59.1,9.96,5.17,229.73,28.44,Forte pioggia
2023-12-05,10.46,55.29,2.72,3.38,285.62,29.62,Sereno
2023-12-06,7.22,68.5,8.11,4.65,271.07,11.32,Forte pioggia
2023-12-07,7.88,81.69,8.93,6.33,280.75,25.77,Forte pioggia
2023-12-08,13.26,72.74,7.87,3.6,282.02,24.87,Possibile pioggia
2023-12-09,7.75,78.52,2.49,5.66,94.67,27.21,Sereno
2023-12-10,13.96,57.3,2.12,8.13,103.36,38.38,Ventoso
2023-12-11,6.96,65.89,0.55,2.31,167.62,40.77,Sereno
2023-12-12,9.04,89.65,5.39,8.98,129.47,46.92,Ventoso
2023-12-13,7.67,56.26,3.0,9.68,194.44,46.59,Ventoso
2023-12-14,12.21,61.15,1.82,4.76,73.35,27.98,Sereno
2023-12-15,13.73,61.59,1.15,4.55,181.27,36.38,Sereno
2023-12-16,11.23,89.12,3.84,2.59,267.57,43.76,Possibile pioggia
2023-12-17,8.52,75.91,8.25,4.63,223.47,23.5,Forte pioggia
2023-12-18,14.61,53.68,6.3,5.33,85.7,18.42,Possibile pioggia
2023-12-19,7.21,75.32,7.13,7.65,197.18,43.29,Possibile pioggia
2023-12-20,11.83,57.31,0.97,9.56,242.09,28.18,Ventoso
2023-12-21,13.09,77.12,4.12,4.21,237.75,29.0,Possibile pioggia
2023-12-22,10.83,69.29,1.08,9.14,253.44,27.13,Ventoso
2023-12-23,11.82,89.68,5.0,5.78,93.47,34.25,Possibile pioggia
2023-12-24,12.85,82.15,4.71,9.86,207.65,22.78,Ventoso
2023-12-25,12.27,84.85,5.2,7.88,114.34,24.11,Possibile pioggia
2023-12-26,7.86,57.46,7.11,4.42,202.4,37.4,Possibile pioggia
2023-12-27,5.86,55.95,8.82,4.88,73.6,24.85,Forte pioggia
2023-12-28,7.23,89.65,1.11,6.73,175.16,17.19,Sereno
2023-12-29,11.43,52.59,9.38,1.44,187.81,38.13,Forte pioggia
2023-12-30,8.62,58.63,9.68,8.42,264.46,47.36,Forte pioggia
2023-12-31,7.63,54.61,2.3,5.42,187.01,43.44,Sereno
2024-01-01,14.23,82.07,4.42,1.85,98.28,47.82,Possibile pioggia
2024-01-02,7.66,53.49,4.01,2.55,290.87,46.48,Possibile pioggia
2024-01-03,6.98,65.23,7.77,0.63,84.3,21.68,Possibile pioggia
2024-01-04,13.65,72.04,4.52,6.58,136.47,27.84,Possibile pioggia
2024-01-05,9.93,88.11,9.88,1.59,213.31,37.86,Forte pioggia
2024-01-06,6.8,75.28,2.34,5.27,168.64,43.35,Sereno
2024-01-07,9.41,72.3,1.52,4.88,127.01,37.46,Sereno
2024-01-08,10.05,67.45,2.99,9.26,255.25,30.27,Ventoso
2024-01-09,10.07,70.19,8.6,7.58,250.23,22.63,Forte pioggia
2024-01-10,9.06,72.42,6.28,9.28,126.31,29.06,Ventoso
2024-01-11,8.77,59.8,4.17,0.63,95.21,18.1,Possibile pioggia
2024-01-12,10.97,69.94,7.14,1.19,217.65,25.88,Possibile pioggia
2024-01-13,5.32,70.33,5.51,2.7,101.52,33.19,Possibile pioggia
2024-01-14,11.73,80.3,3.37,9.33,101.56,15.25,Ventoso
2024-01-15,11.69,71.04,5.41,5.26,197.01,33.26,Possibile pioggia
2024-01-16,5.8,65.34,0.85,5.49,211.06,18.65,Sereno
2024-01-17,6.66,65.62,2.5,4.05,75.78,22.18,Sereno
2024-01-18,10.19,52.99,2.16,1.91,171.91,16.56,Sereno
2024-01-19,5.47,63.84,3.83,3.57,166.27,35.36,Possibile pioggia
2024-01-20,12.46,84.57,8.39,1.52,97.62,18.56,Forte pioggia
2024-01-21,9.7,81.6,4.1,0.88,211.94,46.3,Possibile pioggia
2024-01-22,7.73,58.0,5.01,7.42,150.82,32.18,Possibile pioggia
2024-01-23,13.36,86.15,1.86,1.83,69.23,37.0,Sereno
2024-01-24,14.32,73.17,5.45,5.77,187.35,25.2,Possibile pioggia
2024-01-25,13.65,62.68,6.36,2.73,287.85,42.6,Possibile pioggia
2024-01-26,6.58,59.29,7.24,9.1,88.26,33.24,Ventoso
2024-01-27,12.06,67.84,4.29,8.87,110.4,13.88,Ventoso
2024-01-28,13.18,80.21,8.18,4.97,160.99,23.44,Forte pioggia
2024-01-29,6.99,62.58,7.71,9.71,115.13,12.69,Ventoso
2024-01-30,13.12,56.43,5.41,0.56,156.27,20.84,Possibile pioggia
2024-01-31,7.79,80.38,8.15,8.7,104.69,15.88,Forte pioggia
2024-02-01,8.93,72.57,9.45,5.73,148.14,42.87,Forte pioggia
2024-02-02,12.54,64.71,1.66,9.99,108.97,13.51,Ventoso
2024-02-03,11.54,51.09,7.33,8.47,185.3,37.16,Ventoso
2024-02-04,12.57,53.81,7.43,6.81,214.74,31.01,Possibile pioggia
2024-02-05,12.06,58.03,2.35,2.57,164.56,32.18,Sereno
2024-02-06,12.28,50.37,4.81,6.79,290.49,25.1,Possibile pioggia
2024-02-07,8.9,70.2,0.92,4.67,146.88,38.89,Sereno
2024-02-08,7.36,55.0,4.59,5.01,138.95,32.42,Possibile pioggia
2024-02-09,7.14,78.39,7.99,5.55,150.82,21.1,Possibile pioggia
2024-02-10,9.08,60.34,0.34,5.89,259.63,32.3,Sereno
2024-02-11,6.28,64.27,7.82,6.69,101.23,47.38,Possibile pioggia
2024-02-12,14.86,67.9,6.84,5.19,200.97,43.43,Possibile pioggia
2024-02-13,10.57,53.96,9.16,9.08,256.96,11.88,Forte pioggia
2024-02-14,10.35,56.12,9.88,5.35,214.3,32.46,Forte pioggia
2024-02-15,6.98,65.98,0.98,4.65,240.64,12.36,Sereno
2024-02-16,13.33,72.21,9.42,2.27,281.43,39.85,Forte pioggia
2024-02-17,10.37,56.46,2.39,4.24,58.13,30.81,Sereno
2024-02-18,9.16,71.73,4.03,5.62,290.33,38.02,Possibile pioggia
2024-02-19,13.09,69.82,6.66,6.63,100.51,23.27,Possibile pioggia
2024-02-20,11.92,74.45,8.86,4.94,149.99,34.18,Forte pioggia
2024-02-21,6.32,62.5,3.99,0.63,85.1,10.82,Possibile pioggia
2024-02-22,11.9,50.42,9.33,7.33,161.95,41.34,Forte pioggia
2024-02-23,6.27,53.64,9.29,9.0,211.12,36.62,Forte pioggia
2024-02-24,9.16,79.43,7.23,6.1,175.49,24.84,Possibile pioggia
2024-02-25,6.06,82.04,4.77,2.07,242.21,13.07,Possibile pioggia
2024-02-26,6.44,87.36,8.97,3.28,275.59,30.56,Forte pioggia
2024-02-27,9.94,78.68,2.55,0.92,116.27,39.69,Sereno
2024-02-28,10.41,57.09,4.48,7.91,289.44,43.73,Possibile pioggia
2024-02-29,6.07,63.2,4.98,4.51,118.0,44.46,Possibile pioggia
2024-03-01,21.09,51.85,9.09,8.69,120.72,23.14,Forte pioggia
2024-03-02,18.56,81.65,3.84,2.64,70.6,14.95,Possibile pioggia
2024-03-03,12.97,70.56,5.43,3.46,259.4,48.15,Possibile pioggia
2024-03-04,17.44,74.92,2.8,1.1,145.75,13.27,Sereno
2024-03-05,12.65,75.99,8.08,3.55,151.84,28.27,Forte pioggia
2024-03-06,17.95,72.03,4.1,9.68,277.11,18.85,Ventoso
2024-03-07,23.76,78.0,8.67,1.96,161.77,48.95,Forte pioggia
2024-03-08,10.96,52.48,7.58,4.28,290.02,45.03,Possibile pioggia
2024-03-09,15.83,74.87,4.79,8.84,113.72,38.17,Ventoso
2024-03-10,14.61,70.17,3.5,1.91,87.08,17.88,Possibile pioggia
2024-03-11,23.68,53.29,3.12,9.99,110.04,41.49,Ventoso
2024-03-12,13.84,50.58,7.69,8.75,78.13,49.09,Ventoso
2024-03-13,10.22,75.82,5.7,4.27,96.91,22.3,Possibile pioggia
2024-03-14,12.13,76.35,0.64,2.37,280.7,14.14,Sereno
2024-03-15,10.47,81.58,6.01,5.32,96.94,34.89,Possibile pioggia
2024-03-16,23.79,66.61,6.9,4.45,162.4,24.46,Possibile pioggia
2024-03-17,12.46,61.23,1.15,4.41,130.33,29.02,Sereno
2024-03-18,11.45,70.33,9.33,7.92,213.03,47.59,Forte pioggia
2024-03-19,10.64,51.1,6.79,4.18,84.21,43.84,Possibile pioggia
2024-03-20,15.15,64.7,4.16,2.24,86.31,29.97,Possibile pioggia
2024-03-21,12.26,57.05,3.37,5.1,204.57,25.5,Possibile pioggia
2024-03-22,16.99,71.0,1.57,5.65,97.39,45.48,Sereno
2024-03-23,17.16,75.33,4.65,6.06,157.79,26.19,Possibile pioggia
2024-03-24,19.58,59.52,7.6,1.82,112.47,45.92,Possibile pioggia
2024-03-25,17.39,70.97,3.31,7.15,218.06,39.85,Possibile pioggia
2024-03-26,22.69,70.33,7.08,2.41,209.17,20.04,Possibile pioggia
2024-03-27,19.56,75.6,1.76,4.48,220.39,40.23,Sereno
2024-03-28,14.39,55.09,1.39,3.65,101.08,11.97,Sereno
2024-03-29,10.31,72.77,5.0,2.6,215.61,33.35,Possibile pioggia
2024-03-30,18.32,62.86,6.64,0.83,118.94,39.13,Possibile pioggia
2024-03-31,24.29,63.9,1.57,6.25,54.85,46.07,Sereno
2024-04-01,13.02,71.57,1.23,1.98,209.43,8.77,Sereno
2024-04-02,10.23,85.86,0.42,8.3,150.77,13.71,Ventoso
2024-04-03,12.95,88.65,1.29,2.43,135.04,6.51,Sereno
2024-04-04,13.35,52.6,1.67,2.94,234.53,19.04,Sereno
2024-04-05,20.07,80.47,0.89,8.79,199.35,8.74,Ventoso
2024-04-06,16.71,68.87,0.93,9.29,76.5,9.9,Ventoso
2024-04-07,16.92,66.33,1.01,1.28,112.42,6.9,Sereno
2024-04-08,16.02,55.84,1.7,9.61,280.46,12.57,Ventoso
2024-04-09,16.61,86.98,1.77,4.02,287.38,15.11,Sereno
2024-04-10,11.89,72.88,1.42,2.16,111.85,14.46,Sereno
2024-04-11,14.32,79.85,0.01,6.63,101.45,7.12,Sereno
2024-04-12,18.98,86.63,1.73,3.91,76.57,12.76,Sereno
2024-04-13,24.54,55.93,1.55,2.9,288.38,9.96,Sereno
2024-04-14,24.19,84.54,1.01,1.95,105.61,16.6,Sereno
2024-04-15,10.37,66.67,1.04,9.05,241.5,8.96,Ventoso
2024-04-16,11.57,85.68,1.42,1.57,57.62,6.99,Sereno
2024-04-17,10.13,63.13,1.1,7.02,198.75,17.64,Sereno
2024-04-18,21.02,60.46,1.76,1.78,187.27,8.09,Sereno
2024-04-19,10.86,81.59,0.92,4.01,83.12,11.53,Sereno
2024-04-20,16.11,51.87,1.27,9.81,125.7,6.91,Ventoso
2024-04-21,24.57,53.37,1.95,8.82,175.42,7.76,Ventoso
2024-04-22,24.07,88.78,1.25,2.67,259.94,16.02,Sereno
2024-04-23,16.09,80.65,1.8,8.41,268.46,10.52,Ventoso
2024-04-24,11.37,83.37,1.91,4.46,138.15,9.23,Sereno
2024-04-25,11.03,81.64,1.15,1.43,160.18,7.0,Sereno
2024-04-26,22.82,85.36,0.49,7.52,270.6,16.81,Sereno
2024-04-27,19.64,64.57,1.63,7.12,270.99,6.09,Sereno
2024-04-28,17.45,51.16,0.43,3.04,245.34,19.18,Sereno
2024-04-29,13.7,54.86,1.43,8.33,289.92,10.0,Ventoso
2024-04-30,12.74,88.88,1.89,0.71,205.76,15.88,Sereno
2024-05-01,17.33,74.53,0.65,9.57,318.85,8.8,Ventoso
2024-05-02,15.36,54.92,1.25,5.18,473.93,11.41,Sereno
2024-05-03,24.25,80.58,1.81,3.68,678.69,8.65,Sereno
2024-05-04,19.11,53.11,1.87,2.67,767.92,14.37,Sereno
2024-05-05,14.96,69.54,1.03,9.49,610.92,16.08,Ventoso
2024-05-06,24.93,85.65,1.13,3.8,484.59,14.51,Sereno
2024-05-07,18.06,60.83,0.82,7.24,115.1,7.33,Sereno
2024-05-08,22.21,84.4,0.88,5.78,790.17,10.36,Sereno
2024-05-09,19.71,71.01,1.16,9.17,655.81,13.33,Ventoso
2024-05-10,13.02,66.81,0.5,6.63,799.55,20.0,Sereno
2024-05-11,19.08,81.89,0.37,7.59,372.02,11.8,Sereno
2024-05-12,14.77,71.74,2.0,2.22,499.13,13.82,Sereno
2024-05-13,23.23,65.85,0.65,3.82,395.72,17.25,Sereno
2024-05-14,22.08,67.96,0.1,9.73,561.92,7.78,Ventoso
2024-05-15,23.59,56.2,1.73,2.74,713.01,17.54,Sereno
2024-05-16,20.05,53.96,0.16,0.71,725.96,19.61,Sereno
2024-05-17,24.92,59.01,0.24,6.29,745.18,10.23,Sereno
2024-05-18,13.8,82.98,1.23,6.35,726.65,8.83,Sereno
2024-05-19,20.98,56.3,1.1,3.04,379.62,9.94,Sereno
2024-05-20,22.15,86.3,0.45,4.96,526.79,16.9,Sereno
2024-05-21,14.0,68.81,0.24,4.44,392.42,16.59,Sereno
2024-05-22,19.83,74.18,0.47,1.58,165.09,5.2,Sereno
2024-05-23,24.47,60.96,0.32,3.5,623.28,5.35,Sereno
2024-05-24,23.76,68.51,0.4,2.45,519.62,15.23,Sereno
2024-05-25,19.33,70.03,1.97,6.88,136.38,7.0,Sereno
2024-05-26,18.37,62.75,1.15,9.1,218.85,5.9,Ventoso
2024-05-27,12.53,80.31,0.19,6.97,584.23,19.44,Sereno
2024-05-28,20.51,61.45,1.77,7.55,545.94,13.82,Sereno
2024-05-29,24.73,72.13,1.22,1.57,305.45,11.25,Sereno
2024-05-30,11.87,87.49,0.56,7.65,677.95,6.83,Sereno
2024-05-31,21.85,54.63,0.5,2.9,431.07,10.47,Sereno
2024-06-01,29.1,65.78,0.5,5.66,684.68,15.89,Soleggiato e caldo
2024-06-02,28.98,83.28,1.27,8.47,493.5,16.02,Soleggiato e caldo
2024-06-03,30.9,61.05,0.15,7.87,621.96,16.61,Soleggiato e caldo
2024-06-04,27.06,52.05,1.14,4.59,281.44,17.59,Sereno
2024-06-05,31.38,57.87,0.03,7.18,572.52,7.51,Soleggiato e caldo
2024-06-06,29.04,55.9,0.87,6.19,531.9,16.0,Soleggiato e caldo
2024-06-07,33.89,84.05,1.2,3.52,195.62,8.56,Soleggiato e caldo
2024-06-08,31.93,82.54,0.94,8.47,350.73,15.78,Soleggiato e caldo
2024-06-09,29.51,74.87,1.02,2.78,317.72,19.04,Soleggiato e caldo
2024-06-10,32.45,70.37,0.81,8.15,183.01,7.47,Soleggiato e caldo
2024-06-11,26.5,77.38,1.73,2.42,560.34,11.78,Sereno
2024-06-12,33.18,67.96,0.96,6.96,317.41,19.94,Soleggiato e caldo
2024-06-13,26.45,63.15,0.82,4.78,311.42,10.94,Sereno
2024-06-14,34.02,54.97,1.0,3.38,424.22,18.34,Soleggiato e caldo
2024-06-15,27.57,75.99,1.3,7.53,448.43,7.1,Sereno
2024-06-16,32.78,82.84,0.47,3.22,687.57,9.93,Soleggiato e caldo
2024-06-17,27.19,64.16,0.16,5.39,622.74,14.93,Sereno
2024-06-18,25.64,54.55,0.54,5.15,195.96,16.47,Sereno
2024-06-19,28.28,50.25,1.79,1.33,351.78,11.88,Soleggiato e caldo
2024-06-20,25.73,75.79,1.42,5.6,559.73,14.0,Sereno
2024-06-21,25.42,60.79,0.15,9.33,311.87,16.48,Ventoso
2024-06-22,34.84,58.38,1.69,8.7,115.46,15.12,Soleggiato e caldo
2024-06-23,31.17,82.05,0.45,8.03,487.83,6.5,Soleggiato e caldo
2024-06-24,26.78,56.98,0.06,9.64,279.65,14.1,Ventoso
2024-06-25,29.08,79.65,1.07,0.97,534.95,7.75,Soleggiato e caldo
2024-06-26,29.69,86.17,1.8,3.66,327.55,7.37,Soleggiato e caldo
2024-06-27,25.51,64.72,0.01,5.81,666.36,7.41,Sereno
2024-06-28,27.88,71.78,0.55,5.03,311.14,18.78,Sereno
2024-06-29,25.05,84.2,0.62,1.31,350.65,19.15,Sereno
2024-06-30,31.91,85.47,1.26,9.86,557.46,14.35,Soleggiato e caldo
2024-07-01,33.52,51.63,1.44,0.88,503.45,12.42,Soleggiato e caldo
2024-07-02,28.35,55.31,0.47,8.99,235.7,15.52,Soleggiato e caldo
2024-07-03,31.1,73.9,1.26,7.92,585.23,10.85,Soleggiato e caldo
2024-07-04,33.03,87.28,1.39,4.86,498.95,14.01,Soleggiato e caldo
2024-07-05,25.69,51.36,0.66,1.77,615.99,18.65,Sereno
2024-07-06,33.5,69.17,1.58,1.09,670.75,18.9,Soleggiato e caldo
2024-07-07,33.1,78.4,1.75,8.33,637.09,20.0,Soleggiato e caldo
2024-07-08,32.89,89.97,1.59,5.28,226.33,13.91,Soleggiato e caldo
2024-07-09,27.14,56.97,1.58,1.56,497.99,11.68,Sereno
2024-07-10,34.32,64.98,0.44,0.99,530.0,5.27,Soleggiato e caldo
2024-07-11,31.69,87.23,0.48,8.19,432.93,9.1,Soleggiato e caldo
2024-07-12,34.9,58.81,0.23,6.34,635.74,9.68,Soleggiato e caldo
2024-07-13,27.43,53.22,1.42,2.81,665.94,11.7,Sereno
2024-07-14,27.35,79.55,0.94,3.97,582.9,17.83,Sereno
2024-07-15,34.89,70.22,0.67,7.73,199.79,13.77,Soleggiato e caldo
2024-07-16,27.86,78.31,1.59,5.15,238.93,10.31,Sereno
2024-07-17,27.73,56.55,1.93,9.24,109.1,9.43,Ventoso
2024-07-18,34.67,58.26,0.59,6.87,232.35,11.89,Soleggiato e caldo
2024-07-19,31.52,53.19,1.1,2.72,638.64,14.25,Soleggiato e caldo
2024-07-20,28.62,78.33,1.88,8.28,164.67,15.18,Soleggiato e caldo
2024-07-21,28.5,84.66,1.08,7.41,533.07,10.2,Soleggiato e caldo
2024-07-22,28.59,87.81,0.22,2.16,341.27,10.45,Soleggiato e caldo
2024-07-23,25.18,87.15,0.88,9.32,589.9,7.2,Ventoso
2024-07-24,28.82,78.14,1.66,3.31,110.54,7.88,Soleggiato e caldo
2024-07-25,27.17,59.21,1.61,4.3,402.94,15.14,Sereno
2024-07-26,32.84,59.74,1.43,7.58,512.49,17.82,Soleggiato e caldo
2024-07-27,25.16,70.75,1.94,1.12,357.61,10.12,Sereno
2024-07-28,34.95,63.0,0.66,4.4,761.53,11.96,Soleggiato e caldo
2024-07-29,32.94,59.31,1.33,1.58,630.53,9.08,Soleggiato e caldo
2024-07-30,31.53,63.1,0.43,3.01,474.36,13.43,Soleggiato e caldo
2024-07-31,30.36,80.75,0.41,4.28,290.06,18.38,Soleggiato e caldo
2024-08-01,28.58,55.86,0.06,2.31,774.89,10.83,Soleggiato e caldo
2024-08-02,29.74,88.7,1.7,6.48,203.44,10.48,Soleggiato e caldo
2024-08-03,34.27,79.9,0.27,0.92,339.66,16.93,Soleggiato e caldo
2024-08-04,30.06,84.41,0.28,9.26,574.54,14.64,Soleggiato e caldo
2024-08-05,30.52,75.7,0.34,0.78,130.98,11.81,Soleggiato e caldo
2024-08-06,26.3,85.41,0.48,6.17,272.77,7.56,Sereno
2024-08-07,33.48,53.73,0.47,4.86,644.96,9.66,Soleggiato e caldo
2024-08-08,29.86,87.49,1.0,9.67,509.94,11.15,Soleggiato e caldo
2024-08-09,31.64,84.26,1.3,2.72,168.12,10.72,Soleggiato e caldo
2024-08-10,34.31,67.8,1.51,3.34,417.1,17.05,Soleggiato e caldo
2024-08-11,31.69,87.82,1.77,8.4,324.3,9.32,Soleggiato e caldo
2024-08-12,29.05,81.94,0.87,1.34,186.66,5.44,Soleggiato e caldo
2024-08-13,26.85,76.43,0.39,4.35,710.76,19.7,Sereno
2024-08-14,34.97,62.2,0.08,7.24,543.85,15.11,Soleggiato e caldo
2024-08-15,26.57,64.93,0.27,1.95,699.6,19.75,Sereno
2024-08-16,27.78,66.14,0.58,4.41,555.73,6.27,Sereno
2024-08-17,27.49,87.82,0.44,5.87,550.12,7.47,Sereno
2024-08-18,27.78,68.11,0.02,2.93,160.06,10.16,Sereno
2024-08-19,29.48,73.3,1.63,8.12,163.96,6.09,Soleggiato e caldo
2024-08-20,31.35,84.49,1.14,2.23,531.02,10.94,Soleggiato e caldo
2024-08-21,25.99,83.19,1.31,7.5,348.62,16.51,Sereno
2024-08-22,30.47,81.09,1.83,7.5,504.15,7.04,Soleggiato e caldo
2024-08-23,33.62,68.42,0.99,4.26,682.6,7.31,Soleggiato e caldo
2024-08-24,28.06,65.24,0.61,1.12,706.03,15.34,Soleggiato e caldo
2024-08-25,33.22,87.66,1.68,7.98,682.48,18.39,Soleggiato e caldo
2024-08-26,25.36,58.98,1.01,1.79,479.9,8.73,Sereno
2024-08-27,31.56,56.85,0.64,9.77,724.32,10.82,Soleggiato e caldo
2024-08-28,34.97,67.16,0.89,3.11,135.01,19.22,Soleggiato e caldo
2024-08-29,34.26,59.7,1.07,3.19,644.57,6.91,Soleggiato e caldo
2024-08-30,31.48,67.86,1.91,1.62,459.15,17.37,Soleggiato e caldo
2024-08-31,25.5,69.89,0.43,7.47,260.07,7.15,Sereno
2024-09-01,17.35,89.78,1.52,2.26,668.18,18.04,Sereno
2024-09-02,11.29,87.53,1.64,8.28,291.16,12.32,Ventoso
2024-09-03,17.91,54.66,0.37,7.42,670.42,14.79,Sereno
2024-09-04,15.37,83.58,0.38,0.84,247.14,5.04,Sereno
2024-09-05,19.49,68.79,1.28,1.03,215.63,13.47,Sereno
2024-09-06,14.06,78.4,0.81,0.56,391.79,15.79,Sereno
2024-09-07,10.06,54.63,1.63,3.16,161.98,18.3,Sereno
2024-09-08,10.79,63.19,1.93,4.59,513.4,10.9,Sereno
2024-09-09,16.34,50.04,0.45,8.65,328.44,9.68,Ventoso
