DATAFLOW,FREQ,REF_AREA,DATA_TYPE,TYPE_OF_CROP,DESTINATION_WINEGRAPES,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_TYPE_OF_CROP,NOTE_DESTINATION_WINEGRAPES,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,SUNFLO,ALL,2020,19.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,SUNFLO,ALL,2021,-20.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,SUNFLO,ALL,2022,13.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,SUNFLO,ALL,2023,-15.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,SUNFLO,ALL,2024,6.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,TITICALE,ALL,2017,5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,TITICALE,ALL,2018,2.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,TITICALE,ALL,2019,-10.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,TITICALE,ALL,2020,4.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,TITICALE,ALL,2021,11.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,TITICALE,ALL,2022,0.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,TITICALE,ALL,2023,19.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,TITICALE,ALL,2024,-15.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,TOBAC,ALL,2015,-18.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,TOBAC,ALL,2022,0,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,TOBAC,ALL,2023,0,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,TOBAC,ALL,2024,0,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,TT,ALL,2010,14.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,TT,ALL,2012,-12,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,TT,ALL,2013,-6.96,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,TT,ALL,2014,-5.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,TT,ALL,2015,-0.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,VEGFR,ALL,2015,-20.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,VEGFR,ALL,2016,16.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,VEGFR,ALL,2017,-2.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,VEGFR,ALL,2018,0.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,VEGFR,ALL,2019,-10.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,VEGFR,ALL,2020,-8.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,VEGFR,ALL,2021,-12.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,VEGFR,ALL,2022,-1.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,VEGFR,ALL,2023,-3.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,VEGFR,ALL,2024,2.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,WHEATD,ALL,2013,3.31,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,WHEATD,ALL,2014,-0.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,WHEATD,ALL,2015,-0.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,WHEATD,ALL,2016,12.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,WHEATD,ALL,2017,-6.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,WHEATD,ALL,2018,9.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,WHEATD,ALL,2019,-14,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,WHEATD,ALL,2020,-15.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,WHEATD,ALL,2021,15.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,WHEATD,ALL,2022,4.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,WHEATD,ALL,2023,11.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,WHEATD,ALL,2024,-17.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,WOODEDCROPS,ALL,2019,-0.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,WOODEDCROPS,ALL,2020,0.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,WOODEDCROPS,ALL,2021,-0.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,WOODEDCROPS,ALL,2022,0.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,WOODEDCROPS,ALL,2023,5.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITC,SOWCROP,WOODEDCROPS,ALL,2024,5.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,AREATOT,ALL,2018,1.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,AREATOT,ALL,2019,-1.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,AREATOT,ALL,2020,-1.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,AREATOT,ALL,2021,-4.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,AREATOT,ALL,2022,-0.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,AREATOT,ALL,2023,-2.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,AREATOT,ALL,2024,7.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,AREAUTI,ALL,2018,0.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,AREAUTI,ALL,2019,-2.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,AREAUTI,ALL,2020,-1.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,AREAUTI,ALL,2021,-4.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,AREAUTI,ALL,2022,-0.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,AREAUTI,ALL,2023,-0.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,AREAUTI,ALL,2024,8.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,ARLAND,ALL,2015,-2.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,ARLAND,ALL,2016,1.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,ARLAND,ALL,2017,-0.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,ARLAND,ALL,2018,0.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,ARLAND,ALL,2019,-4.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,ARLAND,ALL,2020,-2.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,ARLAND,ALL,2021,-4.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,ARLAND,ALL,2022,-1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,ARLAND,ALL,2023,-3.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,ARLAND,ALL,2024,8.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,ARLANO,ALL,2015,-16.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,ARLANO,ALL,2016,-7.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,ARLANO,ALL,2017,-6.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,ARLANO,ALL,2018,-0.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,ARLANO,ALL,2019,0.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,ARLANO,ALL,2020,0.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,ARLANO,ALL,2021,11.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,ARLANO,ALL,2022,4.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,ARLANO,ALL,2023,2.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BARLEY,ALL,2010,-38.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BARLEY,ALL,2011,-19.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BARLEY,ALL,2012,31.58,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BARLEY,ALL,2013,-12.07,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BARLEY,ALL,2014,2.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BARLEY,ALL,2015,9.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BARLEY,ALL,2016,8.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BARLEY,ALL,2017,5.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BARLEY,ALL,2018,2.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BARLEY,ALL,2019,3.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BARLEY,ALL,2020,-4.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BARLEY,ALL,2021,-11.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BARLEY,ALL,2022,19.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BARLEY,ALL,2023,1.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BARLEY,ALL,2024,18.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BEETS,ALL,2010,-5.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BEETS,ALL,2011,-18.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BEETS,ALL,2012,-0.26,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BEETS,ALL,2013,8.72,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BEETS,ALL,2014,3.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BEETS,ALL,2015,-3.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BEETS,ALL,2016,-3.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BEETS,ALL,2017,-3.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BEETS,ALL,2018,2.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BEETS,ALL,2019,-6.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BEETS,ALL,2020,-14.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BEETS,ALL,2021,0.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BEETS,ALL,2022,-0.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BEETS,ALL,2023,-18.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,BEETS,ALL,2024,-0.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CEREALS,ALL,2015,-3.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CEREALS,ALL,2016,2.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CEREALS,ALL,2017,-0.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CEREALS,ALL,2018,2.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CEREALS,ALL,2019,1.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CEREALS,ALL,2020,-0.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CEREALS,ALL,2021,-1.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CEREALS,ALL,2022,-0.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CEREALS,ALL,2023,-1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CEREALS,ALL,2024,7.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CEREAOG,ALL,2014,-1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CEREAOG,ALL,2015,7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CEREAOG,ALL,2016,10,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CEREAOG,ALL,2017,1.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CEREAOG,ALL,2018,-7.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CEREAOG,ALL,2019,-1.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CEREAOG,ALL,2020,8.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CEREAOG,ALL,2021,-5.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CEREAOG,ALL,2022,3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CEREAOG,ALL,2023,0.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CEREAOG,ALL,2024,-13.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,COMMEAT,ALL,2010,-8.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,COMMEAT,ALL,2011,-12.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,COMMEAT,ALL,2012,16.27,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,COMMEAT,ALL,2013,5.53,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,COMMEAT,ALL,2014,-6.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,COMMEAT,ALL,2015,-5.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,COMMEAT,ALL,2016,5.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,COMMEAT,ALL,2017,1.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,COMMEAT,ALL,2018,5.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,COMMEAT,ALL,2019,5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,COMMEAT,ALL,2020,6.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,COMMEAT,ALL,2021,-10.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,COMMEAT,ALL,2022,2.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,COMMEAT,ALL,2023,7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,COMMEAT,ALL,2024,3.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CROOIN,ALL,2015,-34.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CROOIN,ALL,2016,-2.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CROOIN,ALL,2017,-1.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CROOIN,ALL,2018,2.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CROOIN,ALL,2020,-4.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CROOIN,ALL,2021,7.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CROOIN,ALL,2022,7.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CROOIN,ALL,2023,2.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CROOIN,ALL,2024,-1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CROPIN,ALL,2015,2.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CROPIN,ALL,2016,-2.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CROPIN,ALL,2017,6.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CROPIN,ALL,2018,-1.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CROPIN,ALL,2019,-13.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CROPIN,ALL,2020,-3.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CROPIN,ALL,2021,-8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CROPIN,ALL,2022,0.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,CROPIN,ALL,2023,-12.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,DRPUL,ALL,2015,-9.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,DRPUL,ALL,2016,6.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,DRPUL,ALL,2017,-6.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,DRPUL,ALL,2018,18.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,DRPUL,ALL,2019,-9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,DRPUL,ALL,2020,-19.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,DRPUL,ALL,2021,-2.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,DRPUL,ALL,2022,-14.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,DRPUL,ALL,2023,-1.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,DRPUL,ALL,2024,19.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FALLAND,ALL,2014,9.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FALLAND,ALL,2015,-19.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FALLAND,ALL,2016,-7.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FALLAND,ALL,2017,-6.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FALLAND,ALL,2019,0.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FALLAND,ALL,2021,11.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FALLAND,ALL,2022,4.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FALLAND,ALL,2023,2.7,,,,,,,,,,
